GLon,GLat,SpType,KMag,Lum
139.10564568,-17.73996838,K,-0.04650301464254959,0.41048728276231017
145.73961196,-33.32660205,F,1.58,7.24
134.58101029,-4.95636513,O,-1.0,56336.00236019156
192.75367398,-68.6546888,K,3.61,0.45
210.58717857,-70.91527854,G,2.76,2.06
136.64219757,-10.91176475,G,1.6839170124481337,1.380038903002871
187.38754942,-67.43781799,G,3.37,1.14
264.66759489,-65.60855864,G,1.14,8.91
280.18921405,-57.96378686,F,1.02,16.15
292.45098373,-45.93999734,K,0.37,10.57
153.73187087,-46.40081017,A,2.26,7.04
128.71129067,12.22710545,F,1.91,4.46
